episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,168,direct,detour,detour,0.5211977362632751,0.0,detour,0.0060621341690421104,0.5207292437553406,0.5146671095862985
13,326,detour,attack,attack,0.3030861020088196,0.0,attack,0.058461762964725494,0.33002129197120667,0.27155952900648117
13,410,attack,detour,attack,0.5435869097709656,0.0,detour,0.2643969655036926,0.514769434928894,0.2503724694252014
14,510,detour,direct,direct,0.41439586877822876,0.0,direct,0.051324263215065,0.3848000466823578,0.3334757834672928
22,658,direct,detour,detour,0.4454493522644043,0.0,detour,0.016089284792542458,0.4689486622810364,0.4528593774884939
25,825,detour,attack,attack,0.31998246908187866,0.0,attack,0.07791106402873993,0.3300253748893738,0.25211431086063385
26,960,attack,direct,direct,0.8172104358673096,0.0,direct,0.43170931935310364,0.8007788062095642,0.36906948685646057
34,1130,direct,detour,detour,0.2739446461200714,0.0,detour,0.012039627879858017,0.2892782688140869,0.2772386409342289
38,1305,detour,attack,attack,0.3150879740715027,0.0,attack,0.043941132724285126,0.32425200939178467,0.28031087666749954
38,1440,attack,direct,direct,0.8932945728302002,0.0,direct,0.2946122884750366,0.9114444255828857,0.6168321371078491
43,1602,direct,detour,detour,0.5163118839263916,0.0,detour,0.08319546282291412,0.5468642711639404,0.4636688083410263
46,1760,detour,direct,attack,0.3540673553943634,0.0,direct,0.10443347692489624,0.36074158549308777,0.25630810856819153
47,1891,direct,attack,attack,0.5916392803192139,0.0,attack,0.286202073097229,0.6116538047790527,0.32545173168182373
55,2087,attack,detour,detour,0.2112279087305069,0.0,detour,0.016959689557552338,0.2733134329319,0.2563537433743477
59,2301,detour,attack,attack,0.6714268326759338,0.0,attack,0.43072399497032166,0.68317711353302,0.25245311856269836
60,2400,attack,detour,direct,0.5603067874908447,0.0,detour,0.08929362148046494,0.5975251197814941,0.5082314983010292
66,2490,detour,direct,direct,0.25340765714645386,0.0,direct,0.015425355173647404,0.2696583867073059,0.2542330315336585
71,2597,direct,attack,detour,0.41720300912857056,0.0,attack,0.08168938755989075,0.42157241702079773,0.339883029460907
71,2690,attack,direct,detour,0.586861789226532,0.0,direct,0.4067186117172241,0.662268877029419,0.2555502653121948
71,2771,direct,detour,attack,0.5863893032073975,0.0,detour,0.26879823207855225,0.5817158222198486,0.3129175901412964
71,2853,detour,attack,attack,0.6243293285369873,0.0,attack,0.137629896402359,0.6408059597015381,0.5031760632991791
83,3041,attack,detour,detour,0.342290461063385,0.0,detour,0.02971193566918373,0.35931384563446045,0.3296019099652767
86,3201,detour,attack,attack,0.30297785997390747,0.0,attack,0.05661352723836899,0.3185654580593109,0.2619519308209419
86,3284,attack,detour,attack,0.449627161026001,0.0,detour,0.17922356724739075,0.4781782329082489,0.29895466566085815
89,3364,detour,attack,direct,0.3031424582004547,0.0,attack,0.03607971966266632,0.29814612865448,0.26206640899181366
96,3555,attack,detour,detour,0.3369186818599701,0.0,detour,0.04434555396437645,0.30384159088134766,0.2594960369169712
99,3711,detour,attack,attack,0.35343635082244873,0.0,attack,0.08521544188261032,0.3542911410331726,0.2690756991505623
100,3840,attack,direct,direct,0.5884084701538086,0.0,direct,0.21364779770374298,0.6126145124435425,0.3989667147397995
106,4001,direct,detour,detour,0.35801076889038086,0.0,detour,0.03422602638602257,0.3707627058029175,0.3365366794168949
110,4205,detour,attack,attack,0.38764867186546326,0.0,attack,0.0981539636850357,0.3584485650062561,0.2602946013212204
111,4321,attack,direct,direct,0.5674530267715454,0.0,direct,0.32170724868774414,0.6178802847862244,0.2961730360984802
119,4481,direct,detour,detour,0.31153547763824463,0.0,detour,0.025559045374393463,0.3362637162208557,0.31070467084646225
123,4649,detour,direct,attack,0.3165384531021118,0.0,direct,0.030228151008486748,0.29016971588134766,0.2599415648728609
133,4961,direct,detour,detour,0.2917281985282898,0.0,detour,0.033549752086400986,0.29245805740356445,0.25890830531716347
137,5128,detour,attack,attack,0.33836236596107483,0.0,attack,0.07112093269824982,0.322985976934433,0.25186504423618317
137,5211,attack,direct,attack,0.4165711998939514,0.0,direct,0.18255329132080078,0.4739426076412201,0.2913893163204193
148,5441,direct,detour,detour,0.2529783248901367,0.0,detour,0.04139980301260948,0.2972429096698761,0.2558431066572666
151,5617,detour,attack,attack,0.6196396350860596,0.0,attack,0.048943452537059784,0.6101875305175781,0.5612440779805183
151,5760,attack,direct,direct,0.9604254961013794,0.0,direct,0.46193456649780273,0.9151380062103271,0.4532034397125244
157,5925,direct,detour,detour,0.36598920822143555,0.0,detour,0.02274215966463089,0.3900919258594513,0.3673497661948204
161,6080,detour,direct,attack,0.3898949921131134,0.0,direct,0.10076460242271423,0.4130796194076538,0.3123150169849396
161,6160,direct,detour,attack,0.6015993356704712,0.0,detour,0.3172822594642639,0.6249427199363708,0.30766046047210693
162,6241,detour,direct,direct,0.31269872188568115,0.0,direct,0.012356139719486237,0.31794559955596924,0.305589459836483
172,6432,direct,detour,detour,0.29188916087150574,0.0,detour,0.05605292320251465,0.3141731917858124,0.25812026858329773
175,6595,detour,attack,attack,0.3132496774196625,0.0,attack,0.031331777572631836,0.3242073059082031,0.2928755283355713
187,6880,attack,detour,detour,0.3563423454761505,0.0,detour,0.07824444770812988,0.3313884139060974,0.25314396619796753
191,7069,detour,attack,attack,0.40733039379119873,0.0,attack,0.049960002303123474,0.36992067098617554,0.31996066868305206
191,7201,attack,direct,direct,0.714394211769104,0.0,direct,0.25596606731414795,0.7412384152412415,0.4852723479270935
199,7361,direct,detour,detour,0.49308326840400696,0.0,detour,0.04662273824214935,0.4401257038116455,0.39350296556949615
203,7538,detour,attack,attack,0.3310636281967163,0.0,attack,0.02580815739929676,0.32722121477127075,0.301413057371974
212,7841,attack,detour,detour,0.3358028531074524,0.0,detour,0.017491627484560013,0.29141131043434143,0.2739196829497814
215,8000,detour,direct,attack,1.0249935388565063,0.0,direct,0.5074277520179749,1.0864510536193848,0.5790233016014099
216,8080,direct,detour,attack,0.49338409304618835,0.0,detour,0.2254667431116104,0.48626261949539185,0.26079587638378143
217,8161,detour,direct,direct,0.2992854714393616,0.0,direct,0.029067564755678177,0.2901960015296936,0.2611284367740154
228,8345,direct,detour,detour,0.31404221057891846,0.0,detour,0.0273895300924778,0.31236201524734497,0.28497248515486717
232,8495,detour,attack,attack,0.40335267782211304,0.0,attack,0.06319421529769897,0.4092116355895996,0.34601742029190063
232,8604,attack,detour,attack,0.4042234420776367,0.0,detour,0.10135050863027573,0.40163666009902954,0.3002861514687538
236,8684,detour,direct,direct,0.4015581011772156,0.0,direct,0.0582185834646225,0.37555253505706787,0.3173339515924454
243,8816,direct,detour,detour,0.4420035481452942,0.0,detour,0.05113917589187622,0.4119114875793457,0.3607723116874695
246,9004,detour,attack,attack,0.7672597169876099,0.0,attack,0.33651936054229736,0.7844786643981934,0.447959303855896
255,9280,attack,detour,detour,0.4078190326690674,0.0,detour,0.08382637798786163,0.4181305170059204,0.3343041390180588
259,9478,detour,attack,attack,0.6090106964111328,0.0,attack,0.1667279750108719,0.611659824848175,0.44493184983730316
268,9783,attack,detour,detour,0.29145580530166626,0.0,detour,0.0665033832192421,0.3700321316719055,0.3035287484526634
271,9942,detour,attack,attack,0.432810515165329,0.0,attack,0.06726936250925064,0.4327264428138733,0.36545708030462265
271,10022,attack,detour,attack,0.5789017677307129,0.0,detour,0.09068245440721512,0.5202155709266663,0.42953311651945114
274,10108,detour,direct,direct,0.28731784224510193,0.0,direct,0.03266880661249161,0.28946754336357117,0.25679873675107956
280,10258,direct,detour,detour,0.29241350293159485,0.0,detour,0.024894997477531433,0.32513758540153503,0.3002425879240036
284,10457,detour,attack,attack,0.6540147066116333,0.0,attack,0.34202325344085693,0.6625001430511475,0.3204768896102905
285,10560,attack,detour,direct,1.1806669235229492,0.0,detour,0.3927136957645416,1.2076139450073242,0.8149002492427826
291,10644,detour,direct,direct,0.23339757323265076,0.0,direct,0.020660988986492157,0.28929489850997925,0.2686339095234871
295,10755,direct,detour,detour,0.24419379234313965,0.0,detour,0.01183951087296009,0.262006551027298,0.2501670401543379
298,10922,detour,attack,attack,0.3982964754104614,0.0,attack,0.014844649471342564,0.3689495623111725,0.3541049128398299
299,11040,attack,detour,direct,0.9532192945480347,0.0,detour,0.3222697973251343,1.0069124698638916,0.6846426725387573
